Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun,Total_Usage_Score,Kondisi_Oli_Score,Kondisi_Rem_Score,Oil_Efficiency,Oil_Change_Urgency
04-01-2022,FJB/4662/SBY/PL/9404,SBY5686792,NMAX-NEO-S,2020,26573,Repair,Perlu Ganti,Perlu Penggantian,6,3321,2,3,13286,16.5,2,3,553.5,1.107
04-01-2022,FJB/6252/SBY/PL/6902,SBY8981661,MT-15,2018,40661,Repair,Cukup,Perlu Penggantian,5,2530,4,3,10165,23.5,1,3,506.0,0.7228571428571429
04-01-2022,FJB/8707/SBY/PL/4736,SBY7412435,MIO-M3 125,2022,0,Kupon Gratis I (DUA),Cukup,Baik,5,2247,0,0,0,2.0,1,0,449.4,0.8988
05-01-2022,FJB/5406/SBY/PL/3164,SBY9877598,LEXI,2018,28885,Rutin,Cukup,Perlu Penggantian,4,2284,4,2,7221,19.0,1,3,571.0,0.8157142857142857
05-01-2022,FJB/8367/SBY/PL/5767,SBY9368185,ALL-NEW-AEROX,2022,400,Rutin,Baik,Baik,4,1858,0,0,400,1.0,0,0,464.5,0.6193333333333333
05-01-2022,FJB/9820/SBY/PL/5489,SBY6070813,R15,2018,68053,Repair,Cukup,Perlu Penggantian,4,2772,4,3,17013,29.5,1,3,693.0,0.792
05-01-2022,FJB/8786/SBY/PL/2577,SBY6406504,FREE-GO-S,2022,0,Rutin,Kritis,Baik,8,3180,0,2,0,6.0,3,0,397.5,1.272
05-01-2022,FJB/6395/SBY/PL/8637,SBY1626009,ALL-NEW-AEROX,2018,51410,Repair,Cukup,Perlu Penggantian,4,2425,4,2,12852,24.0,1,3,606.25,0.8083333333333333
05-01-2022,FJB/2310/SBY/PL/9882,SBY6665403,MIO,2021,11232,Rutin,Cukup,Cukup,4,1772,1,0,11232,5.0,1,1,443.0,0.7088
05-01-2022,FJB/1771/SBY/PL/5668,SBY1101550,FAZZIO-NEO-HY,2022,245,Rutin,Perlu Ganti,Baik,4,2984,0,2,245,5.0,2,0,746.0,1.0657142857142856
06-01-2022,FJB/9952/SBY/PL/9922,SBY8203132,MT-15,2019,31742,Repair,Perlu Ganti,Perlu Penggantian,6,3198,3,5,10580,23.5,2,3,533.0,0.9137142857142857
06-01-2022,FJB/1689/SBY/PL/2877,SBY7365781,MIO,2018,36996,Rutin,Perlu Ganti,Perlu Penggantian,5,2511,4,4,9249,24.0,2,3,502.2,1.0044
06-01-2022,FJB/2698/SBY/PL/6901,SBY5393617,MIO,2022,0,Rutin,Cukup,Baik,5,2492,0,0,0,2.0,1,0,498.4,0.9968
06-01-2022,FJB/2586/SBY/PL/7053,SBY2161885,ALL-NEW-NMAX,2019,42025,Repair,Cukup,Perlu Penggantian,4,2558,3,2,14008,20.0,1,3,639.5,0.8526666666666667
06-01-2022,FJB/1295/SBY/PL/9857,SBY7885720,FAZZIO-NEO-HY,2019,30813,Repair,Kritis,Perlu Penggantian,6,4050,3,5,10271,23.5,3,3,675.0,1.4464285714285714
06-01-2022,FJB/2257/SBY/PL/5362,SBY2330893,ALL-NEW-NMAX,2019,38613,Repair,Perlu Ganti,Perlu Penggantian,6,2505,3,3,12871,20.5,2,3,417.5,0.835
07-01-2022,FJB/7135/SBY/PL/8949,SBY7979545,R15,2021,12637,Rutin,Perlu Ganti,Cukup,6,3473,1,2,12637,10.0,2,1,578.8333333333334,0.9922857142857143
07-01-2022,FJB/2265/SBY/PL/8271,SBY4342487,LEXI,2022,0,Rutin,Perlu Ganti,Baik,5,2853,0,3,0,6.5,2,0,570.6,1.0189285714285714
07-01-2022,FJB/3293/SBY/PL/9613,SBY9547366,MIO,2022,0,Rutin,Cukup,Baik,5,2287,0,0,0,2.0,1,0,457.4,0.9148
07-01-2022,FJB/8925/SBY/PL/8003,SBY3642480,NMAX-NEO-S,2019,30504,Repair,Cukup,Perlu Penggantian,4,2452,3,3,10168,18.5,1,3,613.0,0.8173333333333334
07-01-2022,FJB/6073/SBY/PL/8964,SBY8241627,MIO,2018,29479,Repair,Perlu Ganti,Perlu Penggantian,6,2695,4,4,7369,22.0,2,3,449.1666666666667,1.078
07-01-2022,FJB/7687/SBY/PL/1378,SBY1069102,MIO-M3 125,2022,0,Kupon Gratis I (DUA),Cukup,Baik,4,2205,0,0,0,2.0,1,0,551.25,0.882
07-01-2022,FJB/3127/SBY/PL/7887,SBY8719625,LEXI,2021,11380,Rutin,Cukup,Cukup,5,2143,1,0,11380,6.0,1,1,428.6,0.7653571428571428
07-01-2022,FJB/1023/SBY/PL/8124,SBY5055109,NMAX-NEO-S,2022,166,Rutin,Cukup,Baik,4,2705,0,2,166,5.0,1,0,676.25,0.9016666666666666
07-01-2022,FJB/9522/SBY/PL/9252,SBY5136624,LEXI,2020,20195,Rutin,Perlu Ganti,Perlu Penyetelan,5,3041,2,4,10097,17.0,2,2,608.2,1.0860714285714286
07-01-2022,FJB/9299/SBY/PL/7856,SBY3298203,ALL-NEW-NMAX,2021,9032,Rutin,Cukup,Cukup,4,2519,1,1,9032,7.5,1,1,629.75,0.8396666666666667
07-01-2022,FJB/1720/SBY/PL/5008,SBY8524640,ALL-NEW-NMAX,2020,25116,Rutin,Perlu Ganti,Perlu Penggantian,6,3017,2,4,12558,18.0,2,3,502.8333333333333,1.0056666666666667
08-01-2022,FJB/4192/SBY/PL/5670,SBY6195452,ALL-NEW-AEROX,2019,42227,Repair,Cukup,Perlu Penggantian,4,2413,3,2,14075,20.0,1,3,603.25,0.8043333333333333
08-01-2022,FJB/6754/SBY/PL/1934,SBY1001992,ALL-NEW-AEROX,2022,0,Repair,Cukup,Baik,3,2312,0,2,0,5.0,1,0,770.6666666666666,0.7706666666666667
08-01-2022,FJB/5635/SBY/PL/1659,SBY9577577,MIO,2022,0,Repair,Perlu Ganti,Baik,6,2442,0,1,0,3.5,2,0,407.0,0.9768
08-01-2022,FJB/1906/SBY/PL/4099,SBY1591886,MT-15,2022,6,Kupon Gratis III (TIGA),Cukup,Baik,5,2681,0,1,6,3.5,1,0,536.2,0.766
08-01-2022,FJB/7345/SBY/PL/6651,SBY9126964,MIO,2020,15231,Repair,Perlu Ganti,Perlu Penyetelan,5,2561,2,2,7615,12.0,2,2,512.2,1.0244
08-01-2022,FJB/7181/SBY/PL/5551,SBY4721007,ALL-NEW-NMAX,2018,44790,Repair,Perlu Ganti,Perlu Penggantian,5,3144,4,3,11197,24.5,2,3,628.8,1.048
08-01-2022,FJB/2569/SBY/PL/4202,SBY4563121,MIO,2019,40004,Repair,Baik,Perlu Penggantian,3,1262,3,2,13334,18.0,0,3,420.6666666666667,0.5048
08-01-2022,FJB/3406/SBY/PL/4253,SBY7269790,MIO,2022,0,Repair,Cukup,Baik,3,1959,0,2,0,4.0,1,0,653.0,0.7836
08-01-2022,FJB/5404/SBY/PL/4265,SBY7947514,ALL-NEW-AEROX,2018,44907,Repair,Cukup,Perlu Penggantian,5,2579,4,2,11226,22.0,1,3,515.8,0.8596666666666667
08-01-2022,FJB/9114/SBY/PL/3047,SBY2520608,ALL-NEW-AEROX,2022,21,Rutin,Cukup,Baik,5,2289,0,0,21,2.0,1,0,457.8,0.763
09-01-2022,FJB/3219/SBY/PL/5899,SBY4714640,FAZZIO-NEO-HY,2018,41936,Rutin,Kritis,Perlu Penggantian,7,3794,4,4,10484,26.0,3,3,542.0,1.355
09-01-2022,FJB/6979/SBY/PL/8101,SBY1170843,MIO,2022,0,Kupon Gratis I (DUA),Cukup,Baik,5,2422,0,1,0,3.5,1,0,484.4,0.9688
09-01-2022,FJB/6400/SBY/PL/9480,SBY3093673,LEXI,2022,0,Rutin,Cukup,Baik,5,2206,0,0,0,2.0,1,0,441.2,0.7878571428571428
09-01-2022,FJB/9340/SBY/PL/1772,SBY5418811,MIO,2021,8714,Rutin,Perlu Ganti,Cukup,6,2334,1,2,8714,8.0,2,1,389.0,0.9336
09-01-2022,FJB/1402/SBY/PL/9597,SBY9007072,X-MAX-CONNEC,2019,31945,Repair,Baik,Perlu Penggantian,3,1701,3,1,10648,15.5,0,3,567.0,0.5315625
09-01-2022,FJB/2810/SBY/PL/2335,SBY3368605,FAZZIO-NEO-HY,2020,16572,Repair,Cukup,Perlu Penyetelan,5,2753,2,1,8286,10.5,1,2,550.6,0.9832142857142857
09-01-2022,FJB/7754/SBY/PL/8595,SBY2693576,LEXI,2022,82,Rutin,Cukup,Baik,3,2228,0,0,82,2.0,1,0,742.6666666666666,0.7957142857142857
10-01-2022,FJB/9105/SBY/PL/7805,SBY3029938,FREE-GO-S,2021,7580,Rutin,Cukup,Baik,4,2050,1,1,7580,6.5,1,0,512.5,0.82
10-01-2022,FJB/1359/SBY/PL/5227,SBY3657748,NMAX-NEO-S,2020,19300,Repair,Kritis,Perlu Penyetelan,8,4393,2,4,9650,18.0,3,2,549.125,1.4643333333333333
10-01-2022,FJB/3700/SBY/PL/4456,SBY6947870,XSR 155,2021,8405,Repair,Perlu Ganti,Cukup,6,3140,1,4,8405,12.0,2,1,523.3333333333334,0.8971428571428571
10-01-2022,FJB/1652/SBY/PL/5887,SBY1641335,X-MAX-CONNEC,2019,30072,Repair,Cukup,Perlu Penggantian,4,2723,3,2,10024,17.0,1,3,680.75,0.8509375
10-01-2022,FJB/3776/SBY/PL/4876,SBY3142649,FREE-GO-S,2019,26869,Rutin,Cukup,Perlu Penggantian,5,2197,3,3,8956,17.5,1,3,439.4,0.8788
10-01-2022,FJB/7371/SBY/PL/4385,SBY2812332,MIO,2018,45875,Repair,Baik,Perlu Penggantian,4,1365,4,2,11468,22.0,0,3,341.25,0.546
10-01-2022,FJB/7722/SBY/PL/1766,SBY3372385,MIO,2021,12877,Rutin,Baik,Cukup,4,1402,1,0,12877,5.0,0,1,350.5,0.5608
11-01-2022,FJB/6402/SBY/PL/2726,SBY4512751,FAZZIO-NEO-HY,2021,7209,Rutin,Perlu Ganti,Baik,6,2430,1,2,7209,8.0,2,0,405.0,0.8678571428571429
11-01-2022,FJB/2322/SBY/PL/3376,SBY6463270,ALL-NEW-NMAX,2020,22722,Rutin,Perlu Ganti,Perlu Penyetelan,7,3483,2,3,11361,16.5,2,2,497.57142857142856,1.161
11-01-2022,FJB/9764/SBY/PL/1655,SBY9819970,MIO-M3 125,2020,21865,Repair,Perlu Ganti,Perlu Penyetelan,6,2138,2,2,10932,13.0,2,2,356.3333333333333,0.8552
11-01-2022,FJB/8370/SBY/PL/7665,SBY1156317,NMAX-NEO-S,2018,41739,Rutin,Perlu Ganti,Perlu Penggantian,6,2935,4,5,10434,26.5,2,3,489.1666666666667,0.9783333333333334
11-01-2022,FJB/9867/SBY/PL/4654,SBY9757037,ALL-NEW-NMAX,2018,45688,Repair,Perlu Ganti,Perlu Penggantian,5,3271,4,4,11422,27.0,2,3,654.2,1.0903333333333334
11-01-2022,FJB/7806/SBY/PL/8515,SBY5982054,ALL-NEW-NMAX,2020,23400,Repair,Perlu Ganti,Perlu Penyetelan,5,3246,2,2,11700,15.0,2,2,649.2,1.082
11-01-2022,FJB/2247/SBY/PL/2832,SBY3463466,ALL-NEW-AEROX,2022,0,Repair,Perlu Ganti,Baik,6,2592,0,1,0,3.5,2,0,432.0,0.864
12-01-2022,FJB/7311/SBY/PL/7697,SBY6577413,LEXI,2019,28178,Repair,Cukup,Perlu Penggantian,4,2437,3,4,9392,20.0,1,3,609.25,0.8703571428571428
12-01-2022,FJB/9066/SBY/PL/4186,SBY2812521,MIO-M3 125,2020,16371,Repair,Perlu Ganti,Perlu Penyetelan,5,2633,2,3,8185,13.5,2,2,526.6,1.0532
12-01-2022,FJB/9792/SBY/PL/4182,SBY4578520,ALL-NEW-AEROX,2019,27822,Repair,Cukup,Perlu Penggantian,4,2472,3,2,9274,17.0,1,3,618.0,0.824
13-01-2022,FJB/8688/SBY/PL/6658,SBY3510299,FAZZIO-NEO-HY,2020,12659,Repair,Kritis,Cukup,11,4293,2,3,6329,14.5,3,1,390.27272727272725,1.5332142857142856
13-01-2022,FJB/9137/SBY/PL/7946,SBY6131132,ALL-NEW-AEROX,2021,11978,Rutin,Perlu Ganti,Cukup,5,3260,1,2,11978,10.0,2,1,652.0,1.0866666666666667
13-01-2022,FJB/9833/SBY/PL/1079,SBY9843718,MIO,2020,18186,Rutin,Cukup,Perlu Penyetelan,3,1846,2,1,9093,10.5,1,2,615.3333333333334,0.7384
13-01-2022,FJB/8779/SBY/PL/3989,SBY4559658,ALL-NEW-AEROX,2020,17715,Repair,Cukup,Perlu Penyetelan,4,2256,2,2,8857,12.0,1,2,564.0,0.752
13-01-2022,FJB/2633/SBY/PL/2958,SBY9169343,R15,2022,15,Repair,Kritis,Baik,8,4775,0,3,15,8.5,3,0,596.875,1.3642857142857143
13-01-2022,FJB/9408/SBY/PL/6596,SBY3896010,ALL-NEW-NMAX,2020,17507,Rutin,Baik,Perlu Penyetelan,3,1844,2,1,8753,9.5,0,2,614.6666666666666,0.6146666666666667
13-01-2022,FJB/4475/SBY/PL/9923,SBY2794426,X-MAX-CONNEC,2019,29340,Repair,Cukup,Perlu Penggantian,4,2735,3,2,9780,17.0,1,3,683.75,0.8546875
14-01-2022,FJB/2919/SBY/PL/1978,SBY7346762,NMAX-NEO-S,2022,0,Repair,Perlu Ganti,Baik,6,2885,0,3,0,6.5,2,0,480.8333333333333,0.9616666666666667
14-01-2022,FJB/3046/SBY/PL/4597,SBY2556662,X-MAX-CONNEC,2020,18645,Repair,Perlu Ganti,Perlu Penyetelan,5,3508,2,1,9322,12.5,2,2,701.6,1.09625
14-01-2022,FJB/2685/SBY/PL/1343,SBY2824396,ALL-NEW-NMAX,2018,47321,Repair,Cukup,Perlu Penggantian,4,2660,4,2,11830,23.0,1,3,665.0,0.8866666666666667
14-01-2022,FJB/1097/SBY/PL/8985,SBY5496964,X-MAX-CONNEC,2019,27352,Repair,Cukup,Perlu Penggantian,5,2940,3,3,9117,18.5,1,3,588.0,0.91875
14-01-2022,FJB/5071/SBY/PL/3397,SBY7504535,LEXI,2020,19335,Rutin,Cukup,Perlu Penyetelan,5,1996,2,2,9667,12.0,1,2,399.2,0.7128571428571429
14-01-2022,FJB/7456/SBY/PL/5692,SBY4303325,MIO,2020,22187,Rutin,Cukup,Perlu Penyetelan,5,2137,2,3,11093,14.5,1,2,427.4,0.8548
15-01-2022,FJB/8416/SBY/PL/1461,SBY1069213,ALL-NEW-NMAX,2022,0,Rutin,Kritis,Baik,7,4022,0,3,0,8.5,3,0,574.5714285714286,1.3406666666666667
15-01-2022,FJB/1367/SBY/PL/7545,SBY4029895,FREE-GO-S,2018,23087,Repair,Perlu Ganti,Perlu Penggantian,6,2437,4,4,5771,21.0,2,3,406.1666666666667,0.9748
15-01-2022,FJB/2511/SBY/PL/2883,SBY3323262,MIO,2020,14733,Rutin,Cukup,Cukup,4,1967,2,0,7366,8.0,1,1,491.75,0.7868
15-01-2022,FJB/2118/SBY/PL/5076,SBY5564813,LEXI,2019,24920,Repair,Cukup,Perlu Penyetelan,5,2767,3,0,8306,13.0,1,2,553.4,0.9882142857142857
15-01-2022,FJB/1325/SBY/PL/5213,SBY6538652,X-MAX-CONNEC,2020,19836,Repair,Perlu Ganti,Perlu Penyetelan,7,3807,2,1,9918,12.5,2,2,543.8571428571429,1.1896875
15-01-2022,FJB/3310/SBY/PL/7236,SBY4515698,LEXI,2018,35361,Rutin,Perlu Ganti,Perlu Penggantian,6,3094,4,3,8840,22.5,2,3,515.6666666666666,1.105
16-01-2022,FJB/6911/SBY/PL/1368,SBY1789224,NMAX-NEO-S,2022,0,Rutin,Cukup,Baik,5,2855,0,1,0,3.5,1,0,571.0,0.9516666666666667
16-01-2022,FJB/5770/SBY/PL/6437,SBY9711526,MT-15,2018,50449,Repair,Kritis,Perlu Penggantian,6,4785,4,5,12612,30.5,3,3,797.5,1.3671428571428572
16-01-2022,FJB/2250/SBY/PL/6051,SBY1158062,NMAX-NEO-S,2022,342,Repair,Perlu Ganti,Baik,6,3349,0,2,342,6.0,2,0,558.1666666666666,1.1163333333333334
16-01-2022,FJB/7814/SBY/PL/4994,SBY8767485,X-MAX-CONNEC,2021,8965,Repair,Perlu Ganti,Cukup,6,4136,1,1,8965,8.5,2,1,689.3333333333334,1.2925
17-01-2022,FJB/1113/SBY/PL/8981,SBY1142236,ALL-NEW-AEROX,2018,34193,Rutin,Cukup,Perlu Penggantian,5,2737,4,2,8548,20.0,1,3,547.4,0.9123333333333333
17-01-2022,FJB/9564/SBY/PL/4647,SBY6051795,NMAX-NEO-S,2022,0,Kupon Gratis I (DUA),Cukup,Baik,5,2344,0,0,0,2.0,1,0,468.8,0.7813333333333333
17-01-2022,FJB/2887/SBY/PL/2925,SBY2719188,R15,2022,0,Kupon Gratis I (DUA),Cukup,Baik,4,2853,0,0,0,2.0,1,0,713.25,0.8151428571428572
17-01-2022,FJB/6006/SBY/PL/5802,SBY3900894,X-MAX-CONNEC,2018,59024,Repair,Kritis,Perlu Penggantian,7,4592,4,5,14756,32.5,3,3,656.0,1.435
17-01-2022,FJB/3007/SBY/PL/5055,SBY1269544,MIO,2019,25030,Repair,Cukup,Perlu Penggantian,4,2113,3,3,8343,17.5,1,3,528.25,0.8452
17-01-2022,FJB/8538/SBY/PL/5136,SBY4241277,FILANO-NEO,2019,18429,Repair,Perlu Ganti,Perlu Penyetelan,6,3057,3,2,6143,16.0,2,2,509.5,1.0917857142857144
17-01-2022,FJB/4848/SBY/PL/8136,SBY6083204,ALL-NEW-NMAX,2018,51927,Repair,Cukup,Perlu Penggantian,5,2593,4,2,12981,24.0,1,3,518.6,0.8643333333333333
17-01-2022,FJB/6421/SBY/PL/5670,SBY4646454,MIO,2018,31113,Rutin,Cukup,Perlu Penggantian,3,1846,4,2,7778,18.0,1,3,615.3333333333334,0.7384
18-01-2022,FJB/1294/SBY/PL/7094,SBY6602602,MIO,2018,49435,Repair,Kritis,Perlu Penggantian,10,5428,4,5,12358,30.5,3,3,542.8,2.1712
18-01-2022,FJB/4254/SBY/PL/3708,SBY1684887,X-MAX-CONNEC,2022,132,Rutin,Perlu Ganti,Baik,6,2778,0,1,132,3.5,2,0,463.0,0.868125
18-01-2022,FJB/7418/SBY/PL/2594,SBY3782688,NMAX-NEO-S,2020,26647,Repair,Cukup,Perlu Penggantian,5,2377,2,2,13323,14.0,1,3,475.4,0.7923333333333333
18-01-2022,FJB/1431/SBY/PL/4781,SBY4446402,MIO-M3 125,2019,27000,Repair,Perlu Ganti,Perlu Penggantian,6,2281,3,2,9000,17.0,2,3,380.1666666666667,0.9124
18-01-2022,FJB/6380/SBY/PL/4922,SBY7715722,MT-15,2021,14099,Rutin,Cukup,Cukup,4,3134,1,2,14099,11.0,1,1,783.5,0.8954285714285715
18-01-2022,FJB/2373/SBY/PL/9305,SBY4143367,FILANO-NEO,2021,8238,Rutin,Cukup,Cukup,4,2434,1,2,8238,8.0,1,1,608.5,0.8692857142857143
18-01-2022,FJB/9260/SBY/PL/1395,SBY2305801,FAZZIO-NEO-HY,2021,6170,Repair,Kritis,Baik,6,4159,1,4,6170,13.0,3,0,693.1666666666666,1.4853571428571428
18-01-2022,FJB/9351/SBY/PL/5228,SBY7099214,NMAX-NEO-S,2019,27759,Repair,Perlu Ganti,Perlu Penggantian,6,3101,3,5,9253,22.5,2,3,516.8333333333334,1.0336666666666667
18-01-2022,FJB/6795/SBY/PL/1879,SBY2106436,NMAX-NEO-S,2018,42041,Repair,Cukup,Perlu Penggantian,5,2513,4,3,10510,23.5,1,3,502.6,0.8376666666666667
18-01-2022,FJB/3489/SBY/PL/5026,SBY8496677,FAZZIO-NEO-HY,2022,289,Repair,Perlu Ganti,Baik,4,2907,0,1,289,3.5,2,0,726.75,1.0382142857142858
18-01-2022,FJB/9714/SBY/PL/7499,SBY4220080,MIO-M3 125,2020,20759,Repair,Cukup,Perlu Penyetelan,5,2032,2,2,10379,13.0,1,2,406.4,0.8128
18-01-2022,FJB/5320/SBY/PL/5509,SBY6649361,VIXION,2018,35873,Repair,Kritis,Perlu Penggantian,10,5270,4,5,8968,27.5,3,3,527.0,1.5057142857142858
19-01-2022,FJB/2680/SBY/PL/4623,SBY4669513,LEXI,2021,10088,Repair,Perlu Ganti,Cukup,5,2959,1,1,10088,7.5,2,1,591.8,1.0567857142857142
19-01-2022,FJB/2936/SBY/PL/4238,SBY4552959,ALL-NEW-AEROX,2021,13679,Rutin,Baik,Cukup,3,1734,1,0,13679,6.0,0,1,578.0,0.578
19-01-2022,FJB/4889/SBY/PL/6802,SBY5912734,NMAX-NEO-S,2022,31,Kupon Gratis III (TIGA),Cukup,Baik,5,2873,0,1,31,3.5,1,0,574.6,0.9576666666666667
19-01-2022,FJB/2421/SBY/PL/4394,SBY4828719,ALL-NEW-AEROX,2018,39144,Repair,Kritis,Perlu Penggantian,8,3782,4,5,9786,26.5,3,3,472.75,1.2606666666666666
19-01-2022,FJB/9538/SBY/PL/6283,SBY4179012,FAZZIO-NEO-HY,2019,22224,Rutin,Cukup,Perlu Penyetelan,5,2399,3,0,7408,12.0,1,2,479.8,0.8567857142857143
19-01-2022,FJB/7147/SBY/PL/1748,SBY7628087,NMAX-NEO-S,2021,8480,Rutin,Cukup,Cukup,5,2793,1,1,8480,6.5,1,1,558.6,0.931
19-01-2022,FJB/9753/SBY/PL/9712,SBY2743838,ALL-NEW-AEROX,2018,40857,Repair,Cukup,Perlu Penggantian,4,2362,4,2,10214,22.0,1,3,590.5,0.7873333333333333
19-01-2022,FJB/4025/SBY/PL/1882,SBY6181576,MIO,2022,0,Repair,Cukup,Baik,4,1864,0,2,0,4.0,1,0,466.0,0.7456
19-01-2022,FJB/1632/SBY/PL/4683,SBY5728862,XSR 155,2018,52212,Repair,Cukup,Perlu Penggantian,4,2923,4,2,13053,24.0,1,3,730.75,0.8351428571428572
20-01-2022,FJB/7641/SBY/PL/8076,SBY8320920,NMAX-NEO-S,2021,13308,Repair,Perlu Ganti,Cukup,6,2811,1,1,13308,7.5,2,1,468.5,0.937
20-01-2022,FJB/8532/SBY/PL/6588,SBY8473037,MT-15,2020,19706,Repair,Kritis,Perlu Penyetelan,10,7504,2,5,9853,22.5,3,2,750.4,2.144
20-01-2022,FJB/2207/SBY/PL/3207,SBY8538152,VIXION,2021,15732,Repair,Kritis,Perlu Penyetelan,11,6178,1,2,15732,14.0,3,2,561.6363636363636,1.7651428571428571
20-01-2022,FJB/9095/SBY/PL/2670,SBY4295139,FILANO-NEO,2021,7990,Rutin,Cukup,Baik,5,2579,1,1,7990,6.5,1,0,515.8,0.9210714285714285
20-01-2022,FJB/1129/SBY/PL/8945,SBY5166773,NMAX-NEO-S,2020,22099,Repair,Perlu Ganti,Perlu Penyetelan,6,3065,2,3,11049,15.5,2,2,510.8333333333333,1.0216666666666667
20-01-2022,FJB/1881/SBY/PL/7473,SBY7478761,NMAX-NEO-S,2018,54546,Repair,Kritis,Perlu Penggantian,8,3715,4,5,13636,30.5,3,3,464.375,1.2383333333333333
20-01-2022,FJB/3189/SBY/PL/9659,SBY2465134,NMAX-NEO-S,2021,8911,Repair,Kritis,Cukup,7,4413,1,3,8911,11.5,3,1,630.4285714285714,1.471
20-01-2022,FJB/2206/SBY/PL/2952,SBY6613116,ALL-NEW-AEROX,2022,178,Rutin,Cukup,Baik,4,2635,0,0,178,2.0,1,0,658.75,0.8783333333333333
21-01-2022,FJB/5887/SBY/PL/7460,SBY8483199,ALL-NEW-AEROX,2020,23335,Repair,Cukup,Perlu Penyetelan,5,2845,2,1,11667,12.5,1,2,569.0,0.9483333333333334
21-01-2022,FJB/6650/SBY/PL/3369,SBY7499692,R15,2022,289,Kupon Gratis II (TIGA),Cukup,Baik,5,2997,0,1,289,3.5,1,0,599.4,0.8562857142857143
21-01-2022,FJB/2591/SBY/PL/4221,SBY2159559,FREE-GO-S,2018,30267,Repair,Cukup,Perlu Penggantian,5,2069,4,3,7566,20.5,1,3,413.8,0.8276
21-01-2022,FJB/5856/SBY/PL/3498,SBY3529438,NMAX-NEO-S,2022,0,Kupon Gratis I (DUA),Cukup,Baik,4,2297,0,0,0,2.0,1,0,574.25,0.7656666666666667
21-01-2022,FJB/1747/SBY/PL/8156,SBY3480757,MIO,2018,47487,Repair,Kritis,Perlu Penggantian,7,3584,4,5,11871,28.5,3,3,512.0,1.4336
21-01-2022,FJB/2313/SBY/PL/5142,SBY9890846,MT-15,2020,26145,Repair,Cukup,Perlu Penggantian,4,3103,2,2,13072,15.0,1,3,775.75,0.8865714285714286
21-01-2022,FJB/7947/SBY/PL/4301,SBY5674682,VIXION,2022,0,Rutin,Cukup,Baik,4,2466,0,2,0,5.0,1,0,616.5,0.7045714285714286
21-01-2022,FJB/7884/SBY/PL/8340,SBY9401891,LEXI,2018,29650,Rutin,Kritis,Perlu Penggantian,6,3665,4,5,7412,24.5,3,3,610.8333333333334,1.3089285714285714
21-01-2022,FJB/3595/SBY/PL/9692,SBY2049420,NMAX-NEO-S,2022,0,Repair,Perlu Ganti,Baik,5,3021,0,2,0,6.0,2,0,604.2,1.007
22-01-2022,FJB/1185/SBY/PL/3193,SBY2795598,FILANO-NEO,2021,10100,Rutin,Cukup,Cukup,4,1990,1,1,10100,6.5,1,1,497.5,0.7107142857142857
22-01-2022,FJB/2266/SBY/PL/9859,SBY6417833,X-MAX-CONNEC,2020,31234,Repair,Perlu Ganti,Perlu Penggantian,7,3871,2,3,15617,17.5,2,3,553.0,1.2096875
22-01-2022,FJB/8115/SBY/PL/4618,SBY3752786,LEXI,2018,41564,Repair,Kritis,Perlu Penggantian,9,4737,4,5,10391,28.5,3,3,526.3333333333334,1.6917857142857142
22-01-2022,FJB/7314/SBY/PL/8049,SBY2793523,NMAX-NEO-S,2019,39709,Repair,Cukup,Perlu Penggantian,4,2161,3,1,13236,17.5,1,3,540.25,0.7203333333333334
22-01-2022,FJB/4451/SBY/PL/2982,SBY7456622,FILANO-NEO,2018,29332,Repair,Cukup,Perlu Penggantian,5,2412,4,2,7333,19.0,1,3,482.4,0.8614285714285714
22-01-2022,FJB/2655/SBY/PL/9129,SBY1742801,MT-15,2022,0,Rutin,Perlu Ganti,Baik,5,3597,0,2,0,6.0,2,0,719.4,1.0277142857142858
22-01-2022,FJB/9414/SBY/PL/9071,SBY7541930,ALL-NEW-AEROX,2021,12761,Rutin,Perlu Ganti,Cukup,7,3347,1,3,12761,11.5,2,1,478.14285714285717,1.1156666666666666
22-01-2022,FJB/8708/SBY/PL/8381,SBY2652939,FILANO-NEO,2021,9978,Repair,Kritis,Cukup,8,3730,1,4,9978,13.0,3,1,466.25,1.332142857142857
23-01-2022,FJB/6461/SBY/PL/9216,SBY5835268,FREE-GO-S,2022,392,Repair,Perlu Ganti,Baik,4,2528,0,1,392,3.5,2,0,632.0,1.0112
23-01-2022,FJB/3558/SBY/PL/6045,SBY5961120,FREE-GO-S,2022,0,Kupon Gratis I (DUA),Cukup,Baik,4,1901,0,0,0,1.0,1,0,475.25,0.7604
23-01-2022,FJB/6713/SBY/PL/3353,SBY2434178,MIO-M3 125,2018,31261,Repair,Cukup,Perlu Penggantian,4,2098,4,2,7815,19.0,1,3,524.5,0.8392
23-01-2022,FJB/9941/SBY/PL/7922,SBY2978604,LEXI,2022,163,Kupon Gratis I (DUA),Baik,Baik,3,1542,0,0,163,1.0,0,0,514.0,0.5507142857142857
24-01-2022,FJB/2385/SBY/PL/7396,SBY5051108,MIO,2019,21343,Rutin,Cukup,Perlu Penyetelan,4,1993,3,2,7114,14.0,1,2,498.25,0.7972
