Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun,Total_Usage_Score,Kondisi_Oli_Encoded,Kondisi_Rem_Encoded
31-07-2021,FJB/6586/SBY/PL/7409,SBY3045723,MIO-M3 125,2020,6203,Kupon Gratis III (TIGA),Baik,Baik,2,105,1,0,6203,3.0,0,0
01-08-2021,FJB/1044/SBY/PL/4215,SBY4064961,MIO,2020,8417,Rutin,Baik,Baik,1,1087,1,0,8417,4.0,0,0
01-08-2021,FJB/6187/SBY/PL/9760,SBY8659143,NMAX-NEO-S,2019,21870,Repair,Perlu Ganti,Perlu Penggantian,6,511,2,3,10935,12.5,2,1
01-08-2021,FJB/9601/SBY/PL/4887,SBY8577385,NMAX-NEO-S,2020,10208,Repair,Kritis,Baik,8,1470,1,3,10208,9.5,1,0
01-08-2021,FJB/2039/SBY/PL/1108,SBY7039773,ALL-NEW-NMAX,2021,207,Repair,Kritis,Baik,8,943,0,4,207,6.0,1,0
01-08-2021,FJB/4905/SBY/PL/6572,SBY7559628,ALL-NEW-NMAX,2021,0,Rutin,Baik,Baik,4,1040,0,1,0,2.5,0,0
01-08-2021,FJB/6673/SBY/PL/6241,SBY4314533,MIO-M3 125,2020,5136,Repair,Kritis,Baik,9,716,1,3,5136,7.5,1,0
01-08-2021,FJB/8219/SBY/PL/8907,SBY2712204,NMAX-NEO-S,2018,26475,Repair,Baik,Perlu Penggantian,4,1730,3,3,8825,16.5,0,1
02-08-2021,FJB/9060/SBY/PL/5462,SBY4198600,ALL-NEW-AEROX,2020,13787,Repair,Baik,Perlu Penyetelan,2,1807,1,3,13787,10.5,0,2
02-08-2021,FJB/3673/SBY/PL/8649,SBY6019901,FREE-GO-S,2021,302,Repair,Kritis,Baik,9,1797,0,3,302,5.5,1,0
02-08-2021,FJB/7555/SBY/PL/6950,SBY7968605,FREE-GO-S,2021,259,Repair,Kritis,Baik,1,3513,0,4,259,9.0,1,0
02-08-2021,FJB/4207/SBY/PL/1417,SBY1351394,FAZZIO-NEO-HY,2018,23452,Repair,Kritis,Perlu Penggantian,6,3975,3,4,7817,20.0,1,1
03-08-2021,FJB/4755/SBY/PL/6697,SBY5493957,R15,2019,16200,Repair,Perlu Ganti,Perlu Penyetelan,6,1077,2,3,8100,12.5,2,2
03-08-2021,FJB/1922/SBY/PL/6659,SBY3297066,LEXI,2020,7944,Repair,Perlu Ganti,Baik,2,2632,1,3,7944,9.5,2,0
03-08-2021,FJB/1301/SBY/PL/7799,SBY8373680,ALL-NEW-AEROX,2019,25525,Repair,Kritis,Perlu Penggantian,9,2854,2,3,12762,15.5,1,1
03-08-2021,FJB/9693/SBY/PL/5604,SBY2676365,MIO,2020,7731,Repair,Kritis,Baik,8,3614,1,4,7731,12.0,1,0
03-08-2021,FJB/7510/SBY/PL/4808,SBY9117148,ALL-NEW-NMAX,2018,27069,Repair,Baik,Perlu Penggantian,1,1778,3,2,9023,16.0,0,1
03-08-2021,FJB/8998/SBY/PL/6187,SBY4131129,XSR 155,2020,10661,Repair,Perlu Ganti,Baik,5,311,1,4,10661,10.0,2,0
04-08-2021,FJB/6602/SBY/PL/3447,SBY9271520,MIO,2021,0,Repair,Kritis,Baik,5,3672,0,3,0,7.5,1,0
04-08-2021,FJB/3715/SBY/PL/1712,SBY6195501,X-MAX-CONNEC,2020,12212,Repair,Kritis,Perlu Penyetelan,9,173,1,3,12212,8.5,1,2
04-08-2021,FJB/7742/SBY/PL/6615,SBY7581590,FREE-GO-S,2021,0,Repair,Kritis,Baik,5,3743,0,3,0,7.5,1,0
04-08-2021,FJB/8129/SBY/PL/1885,SBY4798109,NMAX-NEO-S,2019,23992,Repair,Perlu Ganti,Perlu Penggantian,6,2921,2,3,11996,15.5,2,1
05-08-2021,FJB/1463/SBY/PL/9929,SBY6147193,MIO-M3 125,2021,0,Repair,Kritis,Baik,8,1481,0,3,0,5.5,1,0
05-08-2021,FJB/8858/SBY/PL/9071,SBY7123851,MIO,2019,21640,Repair,Kritis,Perlu Penggantian,4,3178,2,4,10820,17.0,1,1
05-08-2021,FJB/4352/SBY/PL/5751,SBY4363743,NMAX-NEO-S,2018,37386,Repair,Perlu Ganti,Perlu Penggantian,4,2863,3,4,12462,22.0,2,1
05-08-2021,FJB/2677/SBY/PL/4453,SBY1645100,ALL-NEW-AEROX,2021,0,Repair,Kritis,Baik,7,604,0,2,0,3.0,1,0
05-08-2021,FJB/2321/SBY/PL/2346,SBY1152092,FAZZIO-NEO-HY,2021,0,Repair,Kritis,Baik,9,4003,0,4,0,10.0,1,0
05-08-2021,FJB/8246/SBY/PL/7572,SBY1574001,ALL-NEW-AEROX,2020,9501,Rutin,Baik,Baik,3,1802,1,0,9501,5.0,0,0
05-08-2021,FJB/9186/SBY/PL/6873,SBY7695486,X-MAX-CONNEC,2018,42156,Repair,Baik,Perlu Penggantian,1,373,3,3,14052,19.5,0,1
05-08-2021,FJB/5597/SBY/PL/4566,SBY6001163,R15,2020,12082,Repair,Kritis,Perlu Penyetelan,8,2471,1,4,12082,12.0,1,2
06-08-2021,FJB/6381/SBY/PL/9905,SBY1862095,FREE-GO-S,2021,347,Repair,Kritis,Baik,5,4421,0,3,347,8.5,1,0
06-08-2021,FJB/4828/SBY/PL/2074,SBY7816084,FREE-GO-S,2021,0,Repair,Kritis,Baik,7,1748,0,2,0,4.0,1,0
06-08-2021,FJB/8204/SBY/PL/8075,SBY7697672,X-MAX-CONNEC,2019,20289,Repair,Kritis,Perlu Penggantian,9,3023,2,3,10144,15.5,1,1
06-08-2021,FJB/7619/SBY/PL/6777,SBY1337536,MT-15,2020,9176,Repair,Kritis,Baik,9,3217,1,3,9176,11.5,1,0
06-08-2021,FJB/4108/SBY/PL/6019,SBY5987276,R15,2019,24705,Repair,Baik,Perlu Penggantian,2,1502,2,3,12352,14.5,0,1
07-08-2021,FJB/4437/SBY/PL/7865,SBY6990964,XSR 155,2019,15428,Repair,Kritis,Perlu Penyetelan,0,3708,2,3,7714,14.5,1,2
07-08-2021,FJB/5487/SBY/PL/7727,SBY7717932,FILANO-NEO,2019,13650,Repair,Perlu Ganti,Perlu Penyetelan,6,2352,2,3,6825,13.5,2,2
07-08-2021,FJB/3067/SBY/PL/4726,SBY8359912,LEXI,2020,9607,Repair,Perlu Ganti,Baik,6,1855,1,3,9607,9.5,2,0
07-08-2021,FJB/7525/SBY/PL/1271,SBY1625148,X-MAX-CONNEC,2020,15258,Repair,Kritis,Perlu Penyetelan,2,3964,1,4,15258,14.0,1,2
07-08-2021,FJB/9696/SBY/PL/5029,SBY8307784,X-MAX-CONNEC,2021,41,Repair,Perlu Ganti,Baik,0,2043,0,4,41,8.0,2,0
08-08-2021,FJB/1537/SBY/PL/5596,SBY2681277,ALL-NEW-AEROX,2018,24645,Repair,Kritis,Perlu Penggantian,9,755,3,3,8215,15.5,1,1
08-08-2021,FJB/4808/SBY/PL/4499,SBY5973203,NMAX-NEO-S,2020,8123,Rutin,Baik,Baik,1,1278,1,1,8123,5.5,0,0
08-08-2021,FJB/6865/SBY/PL/7520,SBY4000381,XSR 155,2019,26913,Repair,Baik,Perlu Penggantian,0,369,2,4,13456,15.0,0,1
08-08-2021,FJB/6239/SBY/PL/1898,SBY9983677,NMAX-NEO-S,2020,13832,Rutin,Baik,Perlu Penyetelan,1,1473,1,1,13832,7.5,0,2
08-08-2021,FJB/7968/SBY/PL/3751,SBY2000432,NMAX-NEO-S,2021,295,Rutin,Baik,Baik,1,63,0,1,295,1.5,0,0
08-08-2021,FJB/2978/SBY/PL/1329,SBY9622191,ALL-NEW-AEROX,2019,24105,Repair,Perlu Ganti,Perlu Penggantian,6,1058,2,4,12052,16.0,2,1
09-08-2021,FJB/7505/SBY/PL/9935,SBY7304649,LEXI,2018,17902,Repair,Perlu Ganti,Perlu Penggantian,6,1088,3,3,5967,14.5,2,1
09-08-2021,FJB/5556/SBY/PL/2185,SBY5645502,XSR 155,2019,21606,Repair,Perlu Ganti,Perlu Penggantian,2,2928,2,4,10803,16.0,2,1
09-08-2021,FJB/8734/SBY/PL/7101,SBY4301481,XSR 155,2020,9445,Rutin,Baik,Baik,0,63,1,1,9445,5.5,0,0
09-08-2021,FJB/4710/SBY/PL/6886,SBY1545736,MT-15,2021,86,Repair,Perlu Ganti,Baik,5,1906,0,3,86,5.5,2,0
09-08-2021,FJB/8485/SBY/PL/2082,SBY1587188,FILANO-NEO,2019,12971,Repair,Perlu Ganti,Perlu Penyetelan,0,2882,2,3,6485,12.5,2,2
10-08-2021,FJB/5306/SBY/PL/8895,SBY9869784,FREE-GO-S,2018,26969,Repair,Kritis,Perlu Penggantian,5,3647,3,3,8989,18.5,1,1
10-08-2021,FJB/4054/SBY/PL/7172,SBY9525295,ALL-NEW-NMAX,2021,358,Repair,Kritis,Baik,7,2930,0,3,358,6.5,1,0
10-08-2021,FJB/7370/SBY/PL/9976,SBY4729346,NMAX-NEO-S,2021,36,Repair,Perlu Ganti,Baik,5,2994,0,3,36,6.5,2,0
10-08-2021,FJB/6102/SBY/PL/2112,SBY6112833,FILANO-NEO,2020,5940,Repair,Kritis,Baik,9,38,1,4,5940,9.0,1,0
10-08-2021,FJB/6761/SBY/PL/4080,SBY3977659,MIO-M3 125,2021,0,Repair,Kritis,Baik,2,3583,0,4,0,9.0,1,0
10-08-2021,FJB/6157/SBY/PL/8203,SBY4901147,FAZZIO-NEO-HY,2018,28848,Repair,Kritis,Perlu Penggantian,1,4406,3,4,9616,22.0,1,1
10-08-2021,FJB/6321/SBY/PL/4793,SBY4877168,FREE-GO-S,2019,15985,Repair,Kritis,Perlu Penyetelan,5,4251,2,4,7992,17.0,1,2
10-08-2021,FJB/6907/SBY/PL/6335,SBY6242881,MIO,2018,21000,Repair,Perlu Ganti,Perlu Penggantian,5,1764,3,4,7000,17.0,2,1
10-08-2021,FJB/1928/SBY/PL/9651,SBY2046313,NMAX-NEO-S,2018,38774,Repair,Kritis,Perlu Penggantian,8,3046,3,5,12924,24.5,1,1
10-08-2021,FJB/8564/SBY/PL/3220,SBY3714868,FREE-GO-S,2019,19881,Repair,Kritis,Perlu Penyetelan,9,2766,2,2,9940,13.0,1,2
11-08-2021,FJB/6544/SBY/PL/1034,SBY5739108,ALL-NEW-AEROX,2019,21735,Repair,Kritis,Perlu Penggantian,2,4128,2,3,10867,16.5,1,1
11-08-2021,FJB/8531/SBY/PL/1217,SBY4913627,MIO,2020,8997,Repair,Perlu Ganti,Baik,3,2444,1,2,8997,8.0,2,0
11-08-2021,FJB/4893/SBY/PL/4213,SBY6701473,ALL-NEW-NMAX,2021,0,Repair,Kritis,Baik,1,3916,0,3,0,7.5,1,0
11-08-2021,FJB/1422/SBY/PL/7382,SBY1303338,ALL-NEW-NMAX,2021,185,Rutin,Baik,Baik,1,720,0,1,185,1.5,0,0
11-08-2021,FJB/4654/SBY/PL/9804,SBY6884190,LEXI,2019,19309,Rutin,Perlu Ganti,Perlu Penyetelan,5,2830,2,1,9654,11.5,2,2
11-08-2021,FJB/3609/SBY/PL/2499,SBY9066913,LEXI,2019,13862,Repair,Perlu Ganti,Perlu Penyetelan,4,2121,2,4,6931,15.0,2,2
11-08-2021,FJB/8743/SBY/PL/9686,SBY4723232,X-MAX-CONNEC,2019,16475,Repair,Baik,Perlu Penyetelan,3,1223,2,2,8237,11.0,0,2
11-08-2021,FJB/6092/SBY/PL/7903,SBY4476580,FAZZIO-NEO-HY,2019,17642,Repair,Kritis,Perlu Penyetelan,8,1351,2,3,8821,12.5,1,2
11-08-2021,FJB/9954/SBY/PL/8543,SBY7719294,FREE-GO-S,2021,54,Rutin,Baik,Baik,3,314,0,0,54,0.0,0,0
11-08-2021,FJB/4212/SBY/PL/1802,SBY3477983,MT-15,2019,24656,Repair,Kritis,Perlu Penggantian,6,3771,2,5,12328,19.5,1,1
12-08-2021,FJB/3415/SBY/PL/3314,SBY3627015,VIXION,2019,16874,Repair,Kritis,Perlu Penyetelan,3,3434,2,3,8437,14.5,1,2
12-08-2021,FJB/3043/SBY/PL/9859,SBY4883511,FREE-GO-S,2018,18212,Repair,Kritis,Perlu Penggantian,9,3317,3,4,6070,19.0,1,1
12-08-2021,FJB/7559/SBY/PL/4880,SBY1731660,X-MAX-CONNEC,2019,22073,Repair,Baik,Perlu Penggantian,1,996,2,4,11036,14.0,0,1
12-08-2021,FJB/5030/SBY/PL/3901,SBY6338441,ALL-NEW-AEROX,2021,0,Repair,Perlu Ganti,Baik,4,2794,0,3,0,6.5,2,0
12-08-2021,FJB/4222/SBY/PL/5851,SBY2874140,ALL-NEW-AEROX,2018,32666,Repair,Baik,Perlu Penggantian,1,794,3,4,10888,19.0,0,1
12-08-2021,FJB/7372/SBY/PL/2410,SBY2890866,R15,2021,195,Repair,Perlu Ganti,Baik,0,2906,0,3,195,6.5,2,0
12-08-2021,FJB/7917/SBY/PL/1894,SBY6241460,MT-15,2018,34474,Repair,Baik,Perlu Penggantian,4,221,3,4,11491,19.0,0,1
13-08-2021,FJB/7412/SBY/PL/5388,SBY3476118,XSR 155,2018,22404,Repair,Perlu Ganti,Perlu Penggantian,0,2824,3,3,7468,16.5,2,1
13-08-2021,FJB/5221/SBY/PL/9004,SBY2194932,LEXI,2021,304,Repair,Kritis,Baik,7,1263,0,3,304,5.5,1,0
13-08-2021,FJB/4396/SBY/PL/7894,SBY6498614,FREE-GO-S,2020,6088,Repair,Kritis,Baik,3,4436,1,4,6088,13.0,1,0
14-08-2021,FJB/1551/SBY/PL/2474,SBY3662836,MIO-M3 125,2019,13975,Rutin,Baik,Perlu Penyetelan,2,42,2,1,6987,8.5,0,2
14-08-2021,FJB/2679/SBY/PL/8955,SBY7436274,FAZZIO-NEO-HY,2021,219,Repair,Kritis,Baik,8,3200,0,3,219,7.5,1,0
14-08-2021,FJB/5244/SBY/PL/6981,SBY4285726,NMAX-NEO-S,2018,34052,Repair,Perlu Ganti,Perlu Penggantian,0,2925,3,4,11350,21.0,2,1
14-08-2021,FJB/2589/SBY/PL/2958,SBY8852286,X-MAX-CONNEC,2020,11798,Repair,Kritis,Baik,6,3606,1,4,11798,13.0,1,0
14-08-2021,FJB/1140/SBY/PL/7138,SBY8253648,ALL-NEW-AEROX,2020,9443,Rutin,Baik,Baik,1,1620,1,1,9443,6.5,0,0
15-08-2021,FJB/2226/SBY/PL/6028,SBY9177701,MT-15,2018,31847,Repair,Baik,Perlu Penggantian,0,1976,3,3,10615,18.5,0,1
15-08-2021,FJB/8975/SBY/PL/4068,SBY3878694,MT-15,2020,7414,Rutin,Baik,Baik,0,1047,1,0,7414,4.0,0,0
15-08-2021,FJB/5927/SBY/PL/6393,SBY4356765,MIO,2021,145,Repair,Perlu Ganti,Baik,6,2506,0,2,145,5.0,2,0
15-08-2021,FJB/2141/SBY/PL/4423,SBY9693680,XSR 155,2020,8523,Repair,Kritis,Baik,9,3765,1,3,8523,10.5,1,0
15-08-2021,FJB/5583/SBY/PL/3570,SBY9283340,LEXI,2018,25369,Repair,Baik,Perlu Penggantian,0,74,3,2,8456,14.0,0,1
15-08-2021,FJB/7132/SBY/PL/4441,SBY4641945,MIO,2018,19681,Repair,Perlu Ganti,Perlu Penggantian,2,2020,3,4,6560,18.0,2,1
16-08-2021,FJB/1280/SBY/PL/6620,SBY1411496,NMAX-NEO-S,2020,8150,Repair,Kritis,Baik,9,2333,1,3,8150,9.5,1,0
16-08-2021,FJB/6646/SBY/PL/8053,SBY8019251,MIO-M3 125,2018,29954,Repair,Perlu Ganti,Perlu Penggantian,4,2662,3,3,9984,18.5,2,1
16-08-2021,FJB/3129/SBY/PL/9512,SBY4181475,FREE-GO-S,2018,18604,Repair,Baik,Perlu Penggantian,2,617,3,3,6201,14.5,0,1
17-08-2021,FJB/3019/SBY/PL/4728,SBY6543748,FAZZIO-NEO-HY,2018,23128,Repair,Baik,Perlu Penggantian,3,522,3,3,7709,15.5,0,1
17-08-2021,FJB/1710/SBY/PL/7934,SBY7296505,ALL-NEW-AEROX,2018,40014,Repair,Kritis,Perlu Penggantian,7,878,3,4,13338,20.0,1,1
17-08-2021,FJB/3206/SBY/PL/8836,SBY3500865,R15,2018,23292,Repair,Kritis,Perlu Penggantian,2,4005,3,4,7764,21.0,1,1
17-08-2021,FJB/1297/SBY/PL/5269,SBY4544643,FILANO-NEO,2021,0,Repair,Kritis,Baik,1,3726,0,4,0,9.0,1,0
17-08-2021,FJB/8537/SBY/PL/3835,SBY3944649,FAZZIO-NEO-HY,2021,169,Repair,Kritis,Baik,3,3516,0,2,169,6.0,1,0
17-08-2021,FJB/9433/SBY/PL/8194,SBY4669824,ALL-NEW-AEROX,2019,22937,Repair,Kritis,Perlu Penggantian,9,1188,2,5,11468,17.5,1,1
17-08-2021,FJB/3987/SBY/PL/1632,SBY6148546,MIO,2019,19362,Repair,Baik,Perlu Penyetelan,0,1142,2,2,9681,12.0,0,2
18-08-2021,FJB/5159/SBY/PL/8584,SBY4675170,MIO,2018,21826,Repair,Perlu Ganti,Perlu Penggantian,3,2872,3,4,7275,18.0,2,1
18-08-2021,FJB/4855/SBY/PL/9485,SBY3207259,MT-15,2021,231,Kupon Gratis I (DUA),Baik,Baik,4,1939,0,0,231,1.0,0,0
18-08-2021,FJB/6702/SBY/PL/6084,SBY2846116,MIO,2020,10792,Repair,Kritis,Baik,9,1628,1,2,10792,8.0,1,0
18-08-2021,FJB/3851/SBY/PL/8648,SBY1964066,NMAX-NEO-S,2019,21280,Repair,Kritis,Perlu Penggantian,7,3753,2,5,10640,18.5,1,1
18-08-2021,FJB/3677/SBY/PL/2716,SBY9296898,R15,2021,0,Repair,Kritis,Baik,6,3978,0,4,0,9.0,1,0
18-08-2021,FJB/9172/SBY/PL/8216,SBY8178437,NMAX-NEO-S,2020,12558,Rutin,Baik,Perlu Penyetelan,4,1312,1,1,12558,6.5,0,2
19-08-2021,FJB/8222/SBY/PL/2057,SBY2331052,ALL-NEW-NMAX,2021,127,Rutin,Baik,Baik,0,1924,0,1,127,2.5,0,0
19-08-2021,FJB/2339/SBY/PL/6574,SBY3664646,LEXI,2019,16174,Repair,Kritis,Perlu Penyetelan,4,3267,2,4,8087,16.0,1,2
19-08-2021,FJB/8075/SBY/PL/8941,SBY5634272,MIO,2020,6630,Repair,Kritis,Baik,7,3187,1,2,6630,9.0,1,0
19-08-2021,FJB/5429/SBY/PL/1397,SBY1159506,NMAX-NEO-S,2020,13316,Repair,Kritis,Perlu Penyetelan,7,3259,1,3,13316,11.5,1,2
19-08-2021,FJB/2553/SBY/PL/4892,SBY4693370,FREE-GO-S,2020,5842,Rutin,Baik,Baik,4,1650,1,0,5842,4.0,0,0
19-08-2021,FJB/3198/SBY/PL/9851,SBY3961392,FILANO-NEO,2019,12346,Rutin,Baik,Perlu Penyetelan,1,1845,2,0,6173,7.0,0,2
19-08-2021,FJB/8900/SBY/PL/6893,SBY1189798,X-MAX-CONNEC,2019,29152,Repair,Kritis,Perlu Penggantian,3,4367,2,5,14576,21.5,1,1
20-08-2021,FJB/6413/SBY/PL/6348,SBY4653240,MIO,2018,35667,Repair,Baik,Perlu Penggantian,3,86,3,2,11889,16.0,0,1
20-08-2021,FJB/1281/SBY/PL/7665,SBY9457221,FAZZIO-NEO-HY,2021,0,Repair,Kritis,Baik,7,1216,0,4,0,7.0,1,0
20-08-2021,FJB/7009/SBY/PL/5264,SBY1973367,R15,2019,15076,Repair,Perlu Ganti,Perlu Penyetelan,2,2051,2,4,7538,15.0,2,2
20-08-2021,FJB/4252/SBY/PL/8564,SBY5430247,NMAX-NEO-S,2020,10683,Repair,Perlu Ganti,Baik,5,132,1,4,10683,10.0,2,0
20-08-2021,FJB/7560/SBY/PL/9532,SBY3109542,MIO-M3 125,2020,9809,Repair,Kritis,Baik,1,3187,1,3,9809,11.5,1,0
20-08-2021,FJB/5970/SBY/PL/7463,SBY1563940,LEXI,2018,24721,Repair,Kritis,Perlu Penggantian,8,376,3,4,8240,17.0,1,1
20-08-2021,FJB/7031/SBY/PL/6672,SBY1025338,MT-15,2021,0,Rutin,Baik,Baik,1,624,0,0,0,0.0,0,0
20-08-2021,FJB/4779/SBY/PL/6056,SBY1472602,FAZZIO-NEO-HY,2020,8302,Rutin,Perlu Ganti,Baik,1,2257,1,1,8302,6.5,2,0
20-08-2021,FJB/8130/SBY/PL/5942,SBY5944808,MT-15,2019,14498,Repair,Kritis,Perlu Penyetelan,9,2655,2,4,7249,15.0,1,2
20-08-2021,FJB/9432/SBY/PL/6137,SBY4576207,ALL-NEW-AEROX,2021,71,Repair,Kritis,Baik,5,4243,0,3,71,8.5,1,0
20-08-2021,FJB/9662/SBY/PL/2317,SBY5737786,MIO,2019,12632,Repair,Baik,Perlu Penyetelan,4,1399,2,1,6316,8.5,0,2
21-08-2021,FJB/8486/SBY/PL/3815,SBY8391121,MT-15,2018,34413,Repair,Baik,Perlu Penggantian,1,386,3,4,11471,19.0,0,1
21-08-2021,FJB/1303/SBY/PL/5771,SBY6338013,LEXI,2018,21013,Repair,Perlu Ganti,Perlu Penggantian,6,806,3,4,7004,16.0,2,1
21-08-2021,FJB/2390/SBY/PL/1250,SBY1374626,MIO-M3 125,2020,6551,Repair,Perlu Ganti,Baik,5,1146,1,3,6551,8.5,2,0
21-08-2021,FJB/8185/SBY/PL/8874,SBY7247352,MIO,2021,118,Repair,Kritis,Baik,0,4266,0,3,118,8.5,1,0
21-08-2021,FJB/2111/SBY/PL/7408,SBY1102368,XSR 155,2019,20847,Repair,Kritis,Perlu Penggantian,6,3833,2,4,10423,17.0,1,1
22-08-2021,FJB/9415/SBY/PL/5324,SBY1123477,MIO-M3 125,2021,0,Repair,Perlu Ganti,Baik,2,2250,0,3,0,6.5,2,0
22-08-2021,FJB/7844/SBY/PL/2833,SBY2523884,FREE-GO-S,2021,73,Repair,Kritis,Baik,4,3358,0,3,73,7.5,1,0
22-08-2021,FJB/3118/SBY/PL/6709,SBY7710965,FREE-GO-S,2020,5737,Repair,Perlu Ganti,Baik,5,2305,1,3,5737,9.5,2,0
22-08-2021,FJB/5612/SBY/PL/3030,SBY1399264,XSR 155,2020,13626,Repair,Kritis,Perlu Penyetelan,8,3827,1,3,13626,12.5,1,2
22-08-2021,FJB/3921/SBY/PL/7450,SBY4461414,X-MAX-CONNEC,2018,34906,Repair,Kritis,Perlu Penggantian,7,2126,3,5,11635,22.5,1,1
22-08-2021,FJB/1876/SBY/PL/4073,SBY3399975,NMAX-NEO-S,2020,10989,Repair,Kritis,Baik,7,1607,1,3,10989,9.5,1,0
22-08-2021,FJB/8166/SBY/PL/9643,SBY7208638,NMAX-NEO-S,2021,0,Repair,Kritis,Baik,3,4425,0,4,0,10.0,1,0
23-08-2021,FJB/2720/SBY/PL/1904,SBY6039774,XSR 155,2021,0,Repair,Kritis,Baik,4,4015,0,3,0,8.5,1,0
23-08-2021,FJB/4214/SBY/PL/9910,SBY9029211,NMAX-NEO-S,2021,0,Repair,Kritis,Baik,8,3056,0,3,0,7.5,1,0
23-08-2021,FJB/3050/SBY/PL/4923,SBY2007340,LEXI,2020,6257,Repair,Kritis,Baik,7,3544,1,4,6257,12.0,1,0
23-08-2021,FJB/5961/SBY/PL/5954,SBY9528638,NMAX-NEO-S,2020,10972,Repair,Kritis,Baik,0,3514,1,4,10972,13.0,1,0
23-08-2021,FJB/5757/SBY/PL/6657,SBY3743506,X-MAX-CONNEC,2018,25308,Repair,Baik,Perlu Penggantian,2,134,3,4,8436,17.0,0,1
23-08-2021,FJB/9687/SBY/PL/1235,SBY8674158,XSR 155,2021,0,Rutin,Perlu Ganti,Baik,2,2705,0,1,0,3.5,2,0
23-08-2021,FJB/4725/SBY/PL/5509,SBY3676063,LEXI,2018,24775,Repair,Perlu Ganti,Perlu Penggantian,4,2020,3,4,8258,19.0,2,1
23-08-2021,FJB/2183/SBY/PL/4231,SBY6951327,LEXI,2020,6053,Repair,Kritis,Baik,2,3717,1,3,6053,10.5,1,0
23-08-2021,FJB/1442/SBY/PL/7098,SBY7435538,FAZZIO-NEO-HY,2018,29976,Repair,Kritis,Perlu Penggantian,7,4490,3,5,9992,23.5,1,1
23-08-2021,FJB/9224/SBY/PL/5538,SBY3804890,FILANO-NEO,2021,0,Repair,Kritis,Baik,0,3362,0,3,0,7.5,1,0
23-08-2021,FJB/4256/SBY/PL/2387,SBY2385044,XSR 155,2020,10014,Rutin,Baik,Baik,2,2000,1,0,10014,6.0,0,0
24-08-2021,FJB/1333/SBY/PL/6207,SBY8365921,MIO,2019,14669,Repair,Perlu Ganti,Perlu Penyetelan,5,1388,2,2,7334,11.0,2,2
24-08-2021,FJB/2940/SBY/PL/5881,SBY9604966,ALL-NEW-NMAX,2020,5971,Repair,Perlu Ganti,Baik,0,2543,1,3,5971,9.5,2,0
24-08-2021,FJB/5715/SBY/PL/4159,SBY7432844,ALL-NEW-NMAX,2020,9352,Repair,Perlu Ganti,Baik,5,1380,1,3,9352,9.5,2,0
24-08-2021,FJB/7168/SBY/PL/8006,SBY8015302,ALL-NEW-AEROX,2019,22273,Repair,Kritis,Perlu Penggantian,1,4236,2,3,11136,16.5,1,1
24-08-2021,FJB/7001/SBY/PL/6333,SBY8529488,X-MAX-CONNEC,2020,12175,Repair,Perlu Ganti,Perlu Penyetelan,4,2475,1,2,12175,9.0,2,2
24-08-2021,FJB/1978/SBY/PL/1278,SBY3106087,VIXION,2018,28286,Repair,Kritis,Perlu Penggantian,9,2152,3,4,9428,20.0,1,1
24-08-2021,FJB/6598/SBY/PL/2130,SBY6779932,FILANO-NEO,2019,19612,Rutin,Baik,Perlu Penyetelan,1,1103,2,0,9806,9.0,0,2
24-08-2021,FJB/7930/SBY/PL/5390,SBY9004898,ALL-NEW-AEROX,2018,40233,Repair,Perlu Ganti,Perlu Penggantian,2,2148,3,4,13411,22.0,2,1
25-08-2021,FJB/5339/SBY/PL/1492,SBY3006033,R15,2020,12060,Repair,Kritis,Perlu Penyetelan,7,2137,1,3,12060,10.5,1,2
25-08-2021,FJB/6883/SBY/PL/3699,SBY3189640,R15,2019,15937,Repair,Baik,Perlu Penyetelan,1,810,2,2,7968,10.0,0,2
25-08-2021,FJB/9090/SBY/PL/4685,SBY5872597,ALL-NEW-AEROX,2019,16371,Repair,Baik,Perlu Penyetelan,2,250,2,2,8185,10.0,0,2
25-08-2021,FJB/8210/SBY/PL/9129,SBY6872447,FAZZIO-NEO-HY,2020,5787,Repair,Kritis,Baik,7,1313,1,4,5787,10.0,1,0
25-08-2021,FJB/1197/SBY/PL/8090,SBY6434255,ALL-NEW-NMAX,2018,21724,Repair,Baik,Perlu Penggantian,1,1284,3,4,7241,17.0,0,1
25-08-2021,FJB/8541/SBY/PL/9435,SBY9447255,LEXI,2018,27489,Repair,Kritis,Perlu Penggantian,5,4201,3,4,9163,22.0,1,1
26-08-2021,FJB/3121/SBY/PL/1481,SBY5057675,ALL-NEW-NMAX,2021,135,Repair,Perlu Ganti,Baik,3,2752,0,2,135,5.0,2,0
26-08-2021,FJB/2452/SBY/PL/4440,SBY3664127,X-MAX-CONNEC,2018,40179,Repair,Kritis,Perlu Penggantian,9,2535,3,4,13393,22.0,1,1
26-08-2021,FJB/1962/SBY/PL/4588,SBY2955032,LEXI,2021,0,Rutin,Baik,Baik,4,1268,0,0,0,1.0,0,0
28-08-2021,FJB/8615/SBY/PL/6054,SBY7784000,LEXI,2018,26741,Repair,Perlu Ganti,Perlu Penggantian,1,2984,3,4,8913,19.0,2,1
